Course_number_group,Term,Course_number,subject,score,course_units
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,12,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,11.5,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,16.5,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,15.5,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,16.5,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,9.9,3            
2531180_17,3971,2531180,مهندسي برق,----,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_17,3971,2531180,مهندسي برق,8,3            
2531180_17,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,8,3            
2531180_18,3971,2531180,مهندسي برق,10.85,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,8,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,8,3            
2531180_18,3971,2531180,مهندسي برق,10.8,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,10,3            
2531180_18,3971,2531180,مهندسي برق,9.9,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,13.45,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,9.9,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,8,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,8,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,8,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,14.45,3            
2531180_18,3971,2531180,مهندسي برق,10,3            
2531180_18,3971,2531180,مهندسي برق,----,3            
2531180_18,3971,2531180,مهندسي برق,7,3            
2531180_19,3971,2531180,مهندسي برق,9,3            
2531180_19,3971,2531180,مهندسي فناوري اطلاعات,7,3            
2531180_19,3971,2531180,مهندسي برق,7,3            
